ts,vault_id,count,mean_s194,stddev_s194
2023-04-10,1000,1643,22.02373695373535,2.4182400703430176
2023-04-10,1018,1704,27.954225540161133,4.1464128494262695
2023-04-10,1015,1667,26.269346237182617,4.000604629516602
2023-04-10,1010,1695,22.10796546936035,2.7913944721221924
2023-04-10,1009,1603,27.05240249633789,2.96996808052063
2023-04-10,1006,1672,22.791866302490234,3.6894690990448
2023-04-10,1014,1673,26.421398162841797,5.860497951507568
2023-04-10,1003,1653,18.289775848388672,2.2470250129699707
2023-04-10,1001,1671,18.22561264038086,1.8089385032653809
2023-04-10,1020,1658,26.08443832397461,5.568965435028076
2023-04-10,1017,1681,28.229625701904297,5.378221035003662
2023-04-10,1008,1660,29.177108764648438,3.994267702102661
2023-04-10,1005,1669,21.26542854309082,2.739259719848633
2023-04-14,1010,1661,22.011438369750977,2.76457142829895
2023-04-14,1014,1657,26.72118377685547,6.012920379638672
2023-04-14,1007,1695,25.66253662109375,4.566710948944092
2023-04-14,1004,1099,19.781620025634766,2.7682044506073
2023-04-14,1008,1135,29.109251022338867,3.9806196689605713
2023-04-14,1003,1072,18.32276153564453,2.329308032989502
2023-04-14,1012,1057,30.790918350219727,6.387427806854248
2023-04-14,1018,1111,27.80828094482422,4.135656833648682
2023-04-14,1009,1107,27.148147583007812,2.9151976108551025
2023-04-14,1005,1079,21.17145538330078,2.725855588912964
2023-04-14,1011,1116,26.24283218383789,6.864483833312988
2023-04-14,1002,1639,22.51860809326172,2.604401111602783
2023-04-14,1000,1107,22.06142807006836,2.455718517303467
2023-04-14,1015,1087,26.219871520996094,4.058048248291016
2023-04-14,1017,1040,28.291345596313477,5.584553241729736
2023-04-14,1006,1091,22.897342681884766,3.8212227821350098
2023-04-14,1001,1125,18.21066665649414,1.8376487493515015
2023-04-14,1019,1065,28.24882698059082,5.594351768493652
2023-04-14,1020,1677,25.969589233398438,5.379650115966797
2023-04-14,1016,1691,27.49024200439453,5.355079174041748
2023-04-14,1013,1105,27.153846740722656,5.135965347290039
2023-04-17,1010,1663,21.885147094726562,2.7770495414733887
2023-04-17,1016,1682,27.21819305419922,5.284021377563477
2023-04-17,1007,1602,25.71036148071289,4.6473388671875
2023-04-17,1017,1084,28.47693634033203,5.61712121963501
2023-04-17,1003,1087,18.354185104370117,2.4121432304382324
2023-04-17,1006,1100,22.817272186279297,3.84474515914917
2023-04-17,1019,1071,27.943044662475586,5.321197986602783
2023-04-17,1009,1080,26.773147583007812,2.8178369998931885
2023-04-17,1001,1042,18.127639770507812,1.8063716888427734
2023-04-17,1014,1662,26.332130432128906,5.6817240715026855
2023-04-17,1013,1095,27.471233367919922,5.718099594116211
2023-04-17,1018,1136,28.002641677856445,4.266743183135986
2023-04-17,1004,1108,19.690433502197266,2.749929189682007
2023-04-17,1012,1119,30.831098556518555,6.21358585357666
2023-04-17,1002,1689,22.49319076538086,2.612328052520752
2023-04-17,1020,1616,25.94244956970215,5.4268107414245605
2023-04-17,1008,1125,29.215999603271484,4.042717456817627
2023-04-17,1005,1103,21.110607147216797,2.761361837387085
2023-04-17,1011,1099,25.8316650390625,6.552639484405518
2023-04-17,1015,1116,26.26523208618164,3.980405807495117
2023-04-17,1000,1104,21.963768005371094,2.4782662391662598
2023-04-19,1010,1671,21.979652404785156,2.727534055709839
2023-04-19,1009,1639,26.88956642150879,2.824866771697998
2023-04-19,1015,1707,26.251317977905273,4.061707973480225
2023-04-19,1003,1679,18.4830265045166,2.3483505249023438
2023-04-19,1019,1680,27.871429443359375,5.236105918884277
2023-04-19,1002,1637,22.711057662963867,2.598144292831421
2023-04-19,1014,1670,26.524551391601562,6.115871906280518
2023-04-19,1001,1625,18.280000686645508,1.7925658226013184
2023-04-19,1012,1658,30.65078353881836,6.4459710121154785
2023-04-19,1013,1618,27.19159507751465,5.59083890914917
2023-04-19,1018,1662,27.874248504638672,4.214661121368408
2023-04-19,1008,1649,29.203760147094727,4.0664238929748535
2023-04-19,1017,1606,28.274595260620117,5.4141035079956055
2023-04-19,1011,1664,25.83112907409668,6.482110500335693
2023-04-19,1016,1659,27.367691040039062,5.465972900390625
2023-04-19,1000,1646,22.109355926513672,2.3616411685943604
2023-04-19,1020,1665,25.795795440673828,5.244907379150391
2023-04-19,1005,1659,21.29716682434082,2.8983685970306396
2023-04-19,1007,1621,25.918569564819336,4.673236846923828
2023-04-19,1004,1682,19.866230010986328,2.7808268070220947
2023-04-19,1006,1709,22.963136672973633,3.892850875854492
