ts,vault_id,count,min,25perc,50perc,75perc,max
2023-04-04,1100,722,2392.0,18746.596735335086,20486.250070537277,23736.83730570797,72014.0
2023-04-04,1095,727,444.0,16778.062534929242,18508.147548280474,22304.412624543467,45521.0
2023-04-04,1116,739,459.0,15767.705427182871,17827.974392195054,20493.89858536707,61331.0
2023-04-04,1105,741,174.0,17426.970649956824,19372.530216575982,22287.003065627763,43327.0
2023-04-04,1096,754,126.0,47120.911873262754,47125.792246896584,47135.59799395294,69853.0
2023-04-04,1118,719,31.0,37570.4988643755,37576.27362677241,37582.07447676659,37590.0
2023-04-04,1104,703,174.0,14817.030196767362,17287.074845214855,21548.80261467279,45112.0
2023-04-04,1101,715,435.0,15797.78906516773,19162.922430126553,22638.248376167216,45822.0
2023-04-04,1103,723,251.0,14552.076172570714,18085.326171147106,21180.732455772686,70574.0
2023-04-04,1114,695,1723.0,17335.307485756857,18798.89551560874,21327.88974376796,38853.0
2023-04-04,1119,715,332.0,17434.805494974367,18923.68794271942,22322.834094806367,36947.0
2023-04-04,1097,708,157.0,18257.504612727625,21151.875705122668,22949.194104858172,77883.0
2023-04-04,1098,711,2006.0,18099.534022940512,21126.233792850042,23033.789785595895,70387.0
2023-04-04,1091,746,63.0,49200.03363722463,49214.595637033744,49223.80457922162,77606.0
2023-04-04,1109,733,158.0,17405.26648639972,20111.743255054476,22597.42091846311,84454.0
2023-04-04,1107,762,206.0,16443.60069643797,17666.668608788375,22200.243346963867,42966.0
2023-04-04,1117,777,126.0,18113.82273928022,20963.29448639187,22542.944609990063,37713.0
2023-04-05,1114,711,3666.0,17480.849429474598,18946.639980712396,21660.917620062995,81610.0
2023-04-05,1099,749,539.0,15095.54228642383,18016.453232985947,22465.095943788318,69196.0
2023-04-05,1110,748,142.0,17243.212850237738,18733.01280358727,22504.892091683774,41030.0
2023-04-05,1111,722,190.0,39482.38996096989,39489.30746698545,39500.99986133265,39512.0
2023-04-05,1104,727,206.0,15012.784051482768,17441.467860764584,21687.616161761936,45137.0
2023-04-05,1094,719,1330.0,16641.861613957728,17960.525480830613,21534.48320733295,44719.0
2023-04-05,1103,725,1758.0,14839.620046400265,18380.713439281186,21221.99489800023,70606.0
2023-04-05,1107,702,645.0,16242.984757748862,17887.055905856163,22212.86767578302,42982.0
2023-04-05,1095,732,503.0,16609.43113284333,18674.144975220803,23274.655710864714,45510.0
2023-04-05,1115,727,697.0,15059.102198182582,16999.465860108307,20981.29318303025,38155.0
2023-04-05,1108,698,143.0,17110.22673034393,20196.001765328907,22848.881622570705,41668.0
2023-04-05,1092,745,78.0,48957.48804127585,48960.01717116899,48965.566821046355,60097.0
2023-04-05,1093,726,109.0,48589.6887946414,48595.526566514956,48601.46451915434,48612.0
2023-04-05,1112,723,237.0,17004.885939279346,18747.460273037144,22138.54569645919,39165.0
2023-04-05,1116,701,818.0,15839.950933525994,17829.632309054738,20847.002693745366,69380.0
2023-04-05,1102,733,2868.0,17913.83954666653,20943.138488677265,23617.31435303149,45820.0
2023-04-05,1120,720,187.0,36089.06114473803,36091.686079885854,36097.37525499358,42627.0
2023-04-05,1090,741,79.0,49526.755430496945,49541.54051421127,49554.96385639253,76084.0
2023-04-05,1106,726,190.0,16541.386603787847,18463.885198551972,21292.120776849544,76861.0
2023-04-05,1096,737,141.0,47145.9219265879,47151.10364044216,47245.16479328196,69775.0
2023-04-05,1098,752,4116.0,17807.91268889769,21042.678241238435,23156.5255828355,70419.0
2023-04-05,1105,722,190.0,17505.28214159931,19557.07276823775,22306.842963664436,43336.0
2023-04-05,1109,744,190.0,17491.16959420097,20031.521341639625,22427.315778441982,84612.0
2023-04-05,1100,750,823.0,18687.66229240171,20509.755029131775,23787.300815129583,69211.0
2023-04-05,1091,736,79.0,49235.78059112089,49241.5506956536,49247.30045477012,69858.0
2023-04-05,1097,743,175.0,18270.408391642486,20837.632938325492,23093.503789902465,76777.0
2023-04-05,1113,740,63.0,38536.736862811355,38543.404161857405,38556.107782728555,68489.0
2023-04-05,1118,714,47.0,37596.40696110475,37602.04721146022,37605.25961909234,37620.0
2023-04-05,1117,709,850.0,18155.118174297877,20660.6402677213,22507.149583472234,37740.0
2023-04-05,1101,723,2774.0,15917.406123258306,19220.929014378344,22830.704759596123,45849.0
2023-04-05,1119,714,348.0,17465.436225053538,19056.519932416184,22650.01135528964,36928.0
2023-04-06,1114,750,802.0,17500.809975905388,18657.514196726206,21513.87032830525,81642.0
2023-04-06,1111,730,221.0,39503.81440521229,39513.85314921088,39524.62724802765,39536.0
2023-04-06,1104,755,222.0,14918.129379384802,17463.599296736647,21741.31749916995,45158.0
2023-04-06,1116,713,507.0,15612.060922550756,17621.963809235513,20863.00490737913,69412.0
2023-04-06,1096,740,506.0,47169.09265196844,47173.4452260148,47207.22901853779,69900.0
2023-04-06,1115,733,713.0,15075.156855015426,17143.178030984007,21024.22996448946,38155.0
2023-04-06,1094,741,5511.0,16771.41988017751,17992.362242286512,21649.986539143876,44740.0
2023-04-06,1106,754,32.0,16484.087214983545,18433.33576542626,21246.08708753201,76893.0
2023-04-06,1099,741,851.0,15197.750926700299,18233.304625563575,22809.995333927982,69212.0
2023-04-06,1095,732,519.0,16608.024136689033,18412.795564956938,22440.798456362998,45553.0
2023-04-06,1093,751,0.0,48610.540062073705,48620.86828480443,48626.37461543593,67817.0
2023-04-06,1102,698,2899.0,17917.846940567793,21407.405816114668,23641.58994557267,66044.0
2023-04-06,1117,714,0.0,18108.52756998494,20572.772653910302,22566.332006787714,37756.0
2023-04-06,1100,742,839.0,18588.685424741667,20490.504442793375,23784.11788776457,69227.0
2023-04-06,1101,725,482.0,15777.37888547362,19295.15197642547,22905.94235481573,31760.0
2023-04-06,1107,744,669.0,16695.352943474205,18142.719679632253,22508.85200147961,43013.0
2023-04-06,1118,750,63.0,37623.096308424276,37626.00985009082,37629.796998023055,37638.0
2023-04-06,1103,713,298.0,14875.560070679185,18066.53692020953,21227.54225265985,70622.0
2023-04-06,1097,696,332.0,18504.533938136436,21335.86850202346,23244.289336103357,77931.0
2023-04-06,1105,760,205.0,17458.326730416327,19161.363782061413,21964.227700127427,43364.0
2023-04-06,1119,746,1334.0,17480.22347653988,18750.722214881524,22442.724928902408,36918.0
2023-04-06,1109,739,206.0,17514.7848894272,20038.235081097217,22121.628483290082,84627.0
2023-04-06,1120,740,218.0,36103.2415470223,36115.658422651984,36121.38144355511,42658.0
2023-04-06,1091,723,0.0,49260.53712799301,49266.56135320926,49273.952787086215,77669.0
2023-04-06,1108,713,776.0,17097.083547819417,20144.442264837377,22997.078949593935,41693.0
2023-04-06,1092,752,112.0,48951.73737963356,48979.41833655828,48986.8208284572,60128.0
2023-04-06,1110,712,174.0,17237.24487666485,18590.216428280644,22467.940610902435,69870.0
2023-04-06,1112,724,519.0,17092.36195581954,18698.494523361976,22234.37365434674,39226.0
2023-04-06,1090,763,252.0,49530.84124514991,49562.931535410025,49578.745436530924,76688.0
2023-04-06,1113,749,0.0,38556.90576719766,38568.40605669183,38579.831770127865,68505.0
2023-04-06,1098,700,5562.0,17821.02901393906,21078.61623432881,23072.79082967476,64179.0
2023-04-07,1118,734,16.0,37644.939957803435,37648.69668143399,37653.575658750684,37667.0
2023-04-07,1097,731,222.0,18351.75395424771,21041.985699738605,23233.4942877024,76825.0
2023-04-07,1104,701,238.0,15238.875687970243,17341.675377422416,21829.600710903433,45185.0
2023-04-07,1099,697,867.0,15434.673002356287,18716.420361735072,22951.353352484115,76147.0
2023-04-07,1109,743,237.0,17582.874050533526,20088.1954670357,22232.55555315573,84659.0
2023-04-07,1115,722,760.0,14937.420166389444,16944.461810552562,21394.101069808858,38202.0
2023-04-07,1102,731,2931.0,17889.886635591527,21764.28400244057,23743.80855609078,71227.0
2023-04-07,1100,730,31.0,18662.018942227987,20653.860347480986,23785.793356993923,72014.0
2023-04-07,1090,713,269.0,49332.84775906072,49590.311438168326,49600.54667348046,76719.0
2023-04-07,1107,727,285.0,16409.53088545165,18108.669295244945,22424.83291180594,43038.0
2023-04-07,1108,744,190.0,16987.889372271824,19765.074954128842,22703.905631414385,41716.0
2023-04-07,1093,723,348.0,48576.7688871448,48645.18677650384,48650.82352828561,67849.0
2023-04-07,1105,730,237.0,17529.989200379892,19360.837921142083,22272.317976360344,68691.0
2023-04-07,1120,733,234.0,36134.795861651655,36139.046417629994,36144.1443736024,36159.0
2023-04-07,1112,725,284.0,17176.153539139556,18682.389542640958,21840.727984344307,39258.0
2023-04-07,1110,690,190.0,17274.12772959717,18677.525291460664,22690.25994491222,63368.0
2023-04-07,1095,741,551.0,16668.783917360433,18850.76085002563,23268.101085625967,45585.0
2023-04-07,1117,733,1727.0,18158.28427728837,20846.187612157406,22454.351315608004,37776.0
2023-04-07,1096,723,204.0,47194.779869088685,47199.06654388011,47274.21989860813,69916.0
2023-04-07,1116,716,5121.0,15631.97543182293,17783.712088773435,20217.097455294363,85331.0
2023-04-07,1111,761,237.0,39522.81161798845,39541.20021095759,39549.19711560536,39561.0
2023-04-07,1091,699,0.0,49284.59987178679,49292.255546953755,49299.33313977024,77685.0
2023-04-07,1119,723,1366.0,17472.45412025256,18669.574224824853,22148.12691309987,36939.0
2023-04-07,1092,740,128.0,48994.78534581091,49006.95650019321,49013.35047534367,60144.0
2023-04-07,1098,756,2085.0,17843.75979297373,20978.069733721302,23160.912148880634,70450.0
2023-04-07,1094,735,5543.0,16741.349390951804,18106.044680259856,21684.76093859064,44772.0
2023-04-07,1106,735,48.0,16579.935099172693,18499.26307002575,21256.96067465414,76909.0
2023-04-07,1113,719,16.0,38580.7825470751,38592.918214769285,38605.50037194869,68132.0
2023-04-07,1114,711,834.0,17472.24615334103,18576.49578072958,21362.643980259723,81657.0
2023-04-07,1103,740,329.0,14602.002645356086,18193.045546429,21118.51764557161,70654.0
2023-04-07,1101,726,514.0,15898.3243585902,19559.952159525732,23021.63873271847,45896.0
2023-04-08,1093,739,0.0,48638.65370016822,48668.473414083805,48672.58579252261,48685.0
2023-04-08,1094,750,692.0,16719.958961607994,18046.285367239932,22027.25677166969,44788.0
2023-04-08,1114,745,865.0,17477.17812579501,18685.253881237353,21655.46883049962,39009.0
2023-04-08,1106,746,3302.0,16511.77626958771,18521.878376954046,21318.751438386545,75894.0
2023-04-08,1099,738,883.0,15251.662786549972,18114.933551553975,22948.13603740074,76178.0
2023-04-08,1100,710,47.0,18547.948953061754,20509.1700324672,23797.08668457694,72014.0
2023-04-08,1103,742,345.0,14842.075851343723,18186.01166395785,21147.228464186875,70669.0
2023-04-08,1119,754,2153.0,17557.64821276473,18922.678225505853,22563.872361781898,36991.0
2023-04-08,1113,737,48.0,38605.131232913394,38615.07996537016,38628.2148085681,68552.0
2023-04-08,1107,714,301.0,16640.804384173163,18086.119665448066,22436.64437772447,43061.0
2023-04-08,1117,736,47.0,18050.757471134875,20603.197456104775,22574.82641733616,37804.0
2023-04-08,1101,724,530.0,15974.502708234539,19304.864428559966,22849.33128525886,45922.0
2023-04-08,1095,716,540.0,16943.974809076753,19018.692002652304,23318.257242405394,45333.0
2023-04-08,1091,736,143.0,49308.53133830062,49316.09910499713,49320.819054145424,69936.0
2023-04-08,1092,731,535.0,49022.645379058544,49028.74410703745,49033.55910709832,60176.0
2023-04-08,1116,747,554.0,15386.398992110935,17790.89874870427,20531.894355347602,60542.0
2023-04-08,1112,728,4977.0,17070.484044026238,18695.772108841495,22245.7021605374,39239.0
2023-04-08,1118,722,31.0,37669.49591355696,37672.775775390925,37677.33189382281,37686.0
2023-04-08,1111,738,269.0,39550.56787663755,39566.045009304435,39572.06752348695,39583.0
2023-04-08,1097,759,238.0,18376.094539544592,21205.188067281357,22988.77799370161,75748.0
2023-04-08,1105,733,2013.0,17546.7860304315,19604.285535527157,22364.446277023886,68707.0
2023-04-08,1090,750,31.0,49547.63980420243,49610.78879800825,49626.04601927184,76735.0
2023-04-08,1104,729,269.0,14971.370047687366,17295.838384028015,21747.484996560575,45205.0
2023-04-08,1120,729,265.0,36159.07755166165,36162.35357522472,36169.05796876367,42706.0
2023-04-08,1096,742,502.0,47215.96286523328,47221.48388650459,47265.50449471692,69947.0
2023-04-08,1115,714,776.0,15055.263722376509,17102.15530425701,21511.577121861956,38234.0
2023-04-08,1110,734,221.0,17406.29894347474,18810.716680148216,22798.450393289575,68263.0
2023-04-08,1108,756,222.0,17003.29687318345,19905.062877279204,22879.11799030165,41739.0
2023-04-08,1102,717,2947.0,17964.618685664693,21827.86705652889,23733.59083559354,71258.0
2023-04-08,1098,727,2116.0,18013.983735253183,21245.577939756462,23036.418895137558,70482.0
2023-04-08,1109,733,253.0,17288.969498504826,20027.243389184703,22651.970807422233,84675.0
2023-04-09,1091,715,158.0,49329.21227860885,49339.23888507335,49342.690555072106,77733.0
2023-04-09,1120,763,281.0,36181.4695543393,36187.27677995096,36193.93599456128,42722.0
2023-04-09,1108,718,855.0,17027.804112779497,20266.27751889323,23068.840724279595,41763.0
2023-04-09,1119,741,443.0,17548.50860504553,18853.625748341306,22686.832390544405,37074.0
2023-04-09,1112,733,332.0,17307.56124783131,18792.24499378305,22595.879512545423,51198.0
2023-04-09,1115,729,808.0,15019.440136572159,17174.303679029923,21170.655000144376,38250.0
2023-04-09,1111,736,761.0,39572.231149063766,39588.79384607451,39597.66575627814,39608.0
2023-04-09,1096,762,518.0,47241.47809896385,47248.492725701006,47278.36170954878,69963.0
2023-04-09,1118,708,0.0,37697.389951578945,37696.562655536865,37702.070309809365,37715.0
2023-04-09,1101,737,561.0,15854.469347433487,19087.116280839837,22993.137659600416,45938.0
2023-04-09,1099,721,0.0,15523.463172801177,18261.09632972484,22957.147648632235,69291.0
2023-04-09,1104,716,285.0,15032.60333903595,17612.379785084624,21801.128171693577,45233.0
2023-04-09,1097,720,396.0,18398.136956379443,21272.855025910845,23093.920664049067,77994.0
2023-04-09,1092,711,189.0,49037.566535714825,49054.29747454974,49059.7349752722,60207.0
2023-04-09,1103,738,376.0,14735.543994857886,18295.058161237073,21389.22073622685,45711.0
2023-04-09,1114,722,1848.0,17553.419520385927,18927.647204009285,21844.891173627442,38973.0
2023-04-09,1109,710,285.0,17586.201918697945,19691.55048399526,22425.659380205012,84706.0
2023-04-09,1102,733,301.0,18093.045100730807,21319.843023320886,23559.58853293258,71289.0
2023-04-09,1100,721,79.0,18791.209343864797,20545.761242780278,23884.759250577794,69306.0
2023-04-09,1113,713,0.0,38630.63223629599,38638.97264318087,38649.747078204615,68583.0
2023-04-09,1110,768,455.0,17370.057414309336,18761.540227710128,22501.557550586924,69950.0
2023-04-09,1098,719,2132.0,18123.543470691362,19835.29331779871,23012.421603926636,70513.0
2023-04-09,1106,725,0.0,16661.819331563314,18582.782043773146,21345.8685534146,76701.0
2023-04-09,1095,755,598.0,16862.340377665667,18829.18340616922,22499.28199216126,45632.0
2023-04-09,1105,761,284.0,17604.55276447605,19440.023710061345,22073.48408207288,68739.0
2023-04-09,1107,732,749.0,16462.192542275257,18105.52788366846,22489.97708514575,43091.0
2023-04-09,1116,740,570.0,15656.580055992283,17666.08987901776,20248.357738806917,72948.0
2023-04-09,1093,702,15.0,48691.51316083267,48689.79740097855,48697.83075005047,48708.0
2023-04-09,1094,748,724.0,16740.92951485866,18084.039541645707,21505.62714340759,44814.0
2023-04-09,1090,757,32.0,49593.48115425964,49637.71368703005,49651.17666077751,76767.0
2023-04-09,1117,728,79.0,18074.457192801317,21015.176705349037,22624.258969606683,37829.0
2023-04-10,1109,742,317.0,17765.251235124633,20329.364559611575,22572.11473763987,84596.0
2023-04-10,1117,738,1806.0,18233.165943461983,21069.596266821285,22675.284720238466,37852.0
2023-04-10,1106,740,127.0,16874.123318371858,18564.28159252811,21326.232125368093,76988.0
2023-04-10,1118,693,0.0,37718.30005590217,37720.84133502058,37725.408501169106,37735.0
2023-04-10,1091,720,101.0,49350.2510975414,49361.25910339562,49367.35832736483,77765.0
2023-04-10,1108,721,887.0,17098.477957275332,19703.990861917086,23040.177887713842,41787.0
2023-04-10,1111,732,316.0,39593.42074162264,39613.5414702733,39620.29632047426,39632.0
2023-04-10,1096,718,550.0,47264.95022045491,47270.25707281221,47280.28933268258,69995.0
2023-04-10,1097,736,285.0,18304.677436689246,20572.245427589878,23265.423908248536,78025.0
2023-04-10,1099,735,31.0,15525.503573596501,18810.213384377355,22884.73305625886,76241.0
2023-04-10,1102,755,333.0,17961.74936271858,21714.168621697096,23746.508785612517,71305.0
2023-04-10,1103,756,1489.0,14916.672034868021,18303.547721843854,21336.27390900728,45741.0
2023-04-10,1119,737,1436.0,17625.23293765031,19442.93554202417,22894.986545272302,37090.0
2023-04-10,1093,756,0.0,48703.456039710865,48716.623483478616,48720.74544029692,67911.0
2023-04-10,1094,728,740.0,16853.756897149407,18227.362138674278,21692.454825484318,44835.0
2023-04-10,1105,748,380.0,17609.714477855578,19621.969157440606,22339.99313433529,43459.0
2023-04-10,1101,739,2094.0,16027.592379541744,19566.635472018137,23212.863190209864,45969.0
2023-04-10,1098,736,4242.0,18069.546763737962,21163.253835495438,23109.677763399864,70529.0
2023-04-10,1114,708,912.0,17550.061670065166,18698.709416011156,21708.51176195748,38995.0
2023-04-10,1092,721,220.0,49069.11011482345,49078.457188693465,49082.81522664096,56289.0
2023-04-10,1110,707,0.0,17371.355186539367,18815.27507293231,22785.40199266224,68310.0
2023-04-10,1104,714,3519.0,15146.203559245345,17580.978605697943,21779.66135494601,45264.0
2023-04-10,1095,767,79.0,16680.9646043121,18435.679369812846,22618.540086192825,45390.0
2023-04-10,1090,716,31.0,49642.68378139103,49658.87314836172,49673.89090454955,76782.0
2023-04-10,1113,728,31.0,38654.346267604924,38661.489705330205,38673.61497007166,68615.0
2023-04-10,1100,714,2550.0,18873.43174262195,20637.601895665215,23944.106720722837,72014.0
2023-04-10,1116,745,602.0,15693.234283460237,17629.319196916753,20008.242846052854,85394.0
2023-04-10,1115,725,824.0,15062.872412182429,17108.85411436666,21118.22799861124,38250.0
2023-04-10,1107,738,780.0,16403.190069858676,18017.288402323564,22353.920552442778,43110.0
